index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
0,618, , ,中央电视台农业农村频道,AVS+,DRA,开锁,512,650, , ,c88848 2021-08-27, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
1,618, , ,中央电视台纪录频道,AVS+,DRA,开锁,513,660, , ,c88848 2021-08-27, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
2,618, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670, , ,c88848 2021-08-27, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
3,618, , ,中国环球电视网新闻频道,AVS+,DRA,开锁,515,680, , ,c88848 2021-08-27, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
4,618, , ,西藏卫视 汉语,AVS+,DRA,开锁, , , , ,c88848 2021-08-27, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
5,618, , ,西藏卫视 藏语,AVS+,DRA,开锁, , , , ,c88848 2021-08-27, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
6,618, , ,日喀则汉语频道,AVS+,DRA,开锁,518,710, , ,c88848 2021-08-27, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
7,618, , ,日喀则藏语频道,AVS+,DRA,开锁, , , , ,c88848 2021-08-27, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
