index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
24,738, , ,中央电视台纪录频道,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
25,746, , ,山西卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
26,746, , ,青海卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
27,746, , ,陕西卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
28,746, , ,湖北卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
29,746, , ,湖南卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
30,746, , ,江苏卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
31,746, , ,广东卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
32,746, , ,中央电视台中文国际频道,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
33,746, , ,新疆卫视-5,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
34,746, , ,新疆卫视-8,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
35,754, , ,北京卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
36,754, , ,中央电视台少儿频道,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
37,754, , ,中央电视台综合频道,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
38,754, , ,中央电视台科教频道,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
39,754, , ,中央电视台社会与法频道,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
40,754, , ,中央电视台财经频道,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
41,754, , ,中央电视台农业农村频道,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
42,754, , ,中央电视台新闻频道,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
43,754, , ,河南卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
44,754, , ,四川卫视,AVS+,DRA, , , , , ,在路上 2021-01-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
45,762, , ,新疆卫视-1,AVS+,DRA,开锁, , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
46,762, , ,新疆卫视-2,AVS+,DRA,开锁, , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
47,762, , ,新疆卫视-3,AVS+,DRA,开锁, , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
48,762, , ,新疆卫视-4,AVS+,DRA, , , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
49,762, , ,新疆卫视-6,AVS+,DRA, , , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
50,762, , ,新疆卫视-9,AVS+,DRA, , , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
51,762, , ,新疆卫视-10,AVS+,DRA,开锁, , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
52,762, , ,哈密一套,AVS+,DRA,开锁, , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
53,762, , ,哈密二套,AVS+,DRA,开锁, , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
54,762, , ,哈密三套,AVS+,DRA,开锁, , , , ,在路上 2020-12-18, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
55,786, , ,上海东方卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
56,786, , ,甘肃卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
57,786, , ,天津卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
58,786, , ,山东卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
59,786, , ,浙江卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
60,786, , ,江西卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
61,786, , ,广西卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
62,786, , ,安徽卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
63,786, , ,河北卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
64,786, , ,重庆卫视,AVS+,DRA, , , , , ,在路上 2020-12-16, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
