index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
0,530,垂直, ,福州移动电视,MPEG-2,MPEG-1,开锁,171,170,福州电视中心发射台 七星坪发射台,16QAM PN945 3/5(0.6),ywnote 2024-01-16,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
1,530,垂直, ,福州新闻综合,MPEG-4,MPEG-1,开锁,3011,3012,福州电视中心发射台 七星坪发射台,16QAM PN945 3/5(0.6),ywnote 2024-01-16,"<span style=""background-color:#339966"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
2,546,水平, ,福建东南卫视,AVS+,DRA,开锁, , ,平潭县, ,chenxiaozhg 2017-02-09,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
3,546,水平, ,福建综合,AVS+,DRA,开锁,121,122,平潭县, ,chenxiaozhg 2017-02-09,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
4,546,水平, ,福州一套,AVS+,DRA,开锁,151,152,平潭县, ,chenxiaozhg 2017-02-09,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
5,546,水平, ,平潭台,AVS+,DRA,开锁,131,132,平潭县, ,chenxiaozhg 2017-02-09,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
6,546,水平, ,[中央电视台农业农村频道](http://www.cctv.com),AVS+,DRA,开锁,512,650,平潭县, ,chenxiaozhg 2017-02-09,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
7,546,水平, ,[中央电视台纪录频道](http://www.cctv.com),AVS+,DRA,开锁,513,660,平潭县, ,chenxiaozhg 2017-02-09,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
8,546,水平, ,[中央电视台戏曲频道](http://www.cctv.com),AVS+,DRA,开锁,514,670,平潭县, ,chenxiaozhg 2017-02-09,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
9,546,水平, ,中国环球电视网新闻频道,AVS+,DRA,开锁,515,680,平潭县, ,chenxiaozhg 2017-02-09,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
10,554,垂直,301,中央电视台综合频道,AVS+,DRA,NDS,512,650,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
11,554,垂直,302,中央电视台财经频道,AVS+,DRA,NDS,513,660,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
12,554,垂直,303,中央电视台中文国际频道,AVS+,DRA,NDS,514,670,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
13,554,垂直,304,[中央电视台科教频道](http://www.cctv.com),AVS+,DRA,NDS,515,680,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
14,554,垂直,305,[中央电视台社会与法频道](http://www.cctv.com),AVS+,DRA,NDS,516,690,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
15,554,垂直,306,[中央电视台新闻频道](http://www.cctv.com),AVS+,DRA,NDS,517,700,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
16,554,垂直,307,中央电视台少儿频道,AVS+,DRA,NDS,518,710,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
17,554,垂直,308,中央电视台音乐频道,AVS+,DRA,NDS,519,720,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
18,554,垂直,101,中国之声, ,MPEG-1,开锁, ,730,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
19,554,垂直,102,经济之声, ,MPEG-1,开锁, ,740,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
20,554,垂直,103,音乐之声, ,MPEG-1,开锁, ,750,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
21,554,垂直,104,经典音乐广播, ,MPEG-1,开锁, ,760,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
22,554,垂直,105,台海之声, ,MPEG-1,开锁, ,770,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
23,554,垂直,106,神州之声, ,MPEG-1,开锁, ,780,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
24,554,垂直,108,民族之声, ,MPEG-1,开锁, ,790,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
25,554,垂直,109,文艺之声, ,MPEG-1,开锁, ,800,福州电视中心发射台 罗源高岗山,16QAM PN945 4/5(0.8),ywnote 2024-03-13,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
