index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
0,171, , ,永城新闻综合, ,AAC, , , ,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
1,171, , ,永城科教文卫, ,AAC, ,36,37,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
2,171, , ,永城影视, ,AAC, , , ,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
3,171, , ,都市剧场, ,AAC, , , ,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
4,171, , ,中央电视台综合频道, ,AAC, ,45,46,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#339966"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
5,171, , ,中央电视台财经频道, ,AAC, ,48,49,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#339966"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
6,171, , ,中央电视台综艺频道, ,AAC, ,51,52,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#339966"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
7,171, , ,中古电视台中文国际频道, ,AAC, ,54,55,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#339966"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
8,171, , ,中央电视台体育频道, ,AAC, ,57,58,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#339966"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
9,171, , ,中央电视台电影频道, ,AAC, ,60,61,永城, ,寻乌乡村2022-10-26,"<span style=""background-color:#339966"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
