index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
15,514, ,109,文艺之声, ,MPEG-1,开锁, ,800,王益区人民公园发射台, ,亚洲波束2022-07-29,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
16,514, ,110,老年之声, ,MPEG-1,开锁, ,810,王益区人民公园发射台, ,亚洲波束2022-07-29,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
17,514, ,112,阅读之声, ,MPEG-1,开锁, ,820,王益区人民公园发射台, ,亚洲波束2022-07-29,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
18,514, ,115,中国交通广播, ,MPEG-1,开锁, ,830,王益区人民公园发射台, ,亚洲波束2022-07-29,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
19,514, ,116,中国乡村之声, ,MPEG-1,开锁, ,840,王益区人民公园发射台, ,亚洲波束2022-07-29,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
20,522, , ,陕西一套,AVS+,DRA,开锁,211,212,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
21,522, , ,陕西二套,AVS+,DRA,开锁,221,222,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
22,522, , ,陕西五套,AVS+,DRA,开锁,251,252,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
23,522, , ,陕西秦腔广播, ,MPEG-1,开锁, ,96,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
24,522, , ,陕西故事广播, ,MPEG-1,开锁, ,94,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
25,522, , ,陕西青少广播, ,MPEG-1,开锁, ,80,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
26,522, , ,陕西都市广播, ,MPEG-1,开锁, ,78,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
27,522, , ,陕西戏曲广播, ,MPEG-1,开锁, ,76,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
28,522, , ,陕西农村广播, ,MPEG-1,开锁, ,74,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
29,522, , ,陕西音乐广播, ,MPEG-1,开锁, ,54,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
30,522, , ,陕西交通广播, ,MPEG-1,开锁, ,52,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
31,522, , ,陕西经济广播, ,MPEG-1,开锁, ,68,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
32,522, , ,陕西新闻广播, ,MPEG-1,开锁, ,66,王益区人民公园发射台,16QAM PN945 4/5(0.8),亚洲波束2024-01-08,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
33,674, ,401,中央电视台农业农村频道,AVS+,DRA,NDS,512,650,王益区人民公园发射台, ,亚洲波束2022-07-29,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
34,674, ,402,中央电视台纪录频道,AVS+,DRA,NDS,513,660,王益区人民公园发射台, ,亚洲波束2022-07-29,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
35,674, ,403,中央电视台戏曲频道,AVS+,DRA,NDS,514,670,王益区人民公园发射台, ,亚洲波束2022-07-29,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
36,674, ,404,中国环球电视网新闻频道,AVS+,DRA,NDS,515,680,王益区人民公园发射台, ,亚洲波束2022-07-29,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
