index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
62,490, , ,云南四套,MPEG-2, ,BJST,60,59, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
63,490, , ,云南五套,MPEG-2, ,BJST,36,35, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
64,490, , ,云南六套,MPEG-2, ,BJST,50,52, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
65,490, , ,云南少儿,MPEG-2, ,BJST,54,53, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
66,490, , ,[中央电视台戏曲频道](http://www.cctv.com),MPEG-2, ,开锁,33,34, , ,王麻子 2015-03-31,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
67,490, , ,中央电视台农业农村频道,MPEG-2, ,BJST,77,78, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
68,506, , ,中央电视台农业农村频道,AVS+,DRA,开锁, , ,东川, ,刘学文 2021-09-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
69,506, , ,中央电视台纪录频道,AVS+,DRA,开锁, , ,东川, ,刘学文 2021-09-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
70,506, , ,中央电视台戏曲频道,AVS+,DRA,开锁, , ,东川, ,刘学文 2021-09-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
71,506, , ,中国环球电视网新闻频道,AVS+,DRA,开锁, , ,东川, ,刘学文 2021-09-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
72,506, , ,云南卫视,AVS+,DRA,开锁, , ,东川, ,刘学文 2021-09-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
73,506, , ,昆明电视台,AVS+,DRA,开锁, , ,东川, ,刘学文 2021-09-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
74,506, , ,东川综合,AVS+,DRA,开锁, , ,东川, ,刘学文 2021-09-13,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
75,538, , ,中央电视台综合频道,MPEG-2, ,开锁,60,54, , ,王麻子 2015-03-31,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
76,538, , ,中央电视台财经频道,MPEG-2, ,BJST,54,53, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
